Takim No, Paket No, Zaman, Basinc1, Basinc2, Yukseklik1 , yukseklik2, Irtifa Farki, Inis Hizi, Sicaklik, Pil Gerilimi, GPS Longtitude1, GPS Latitude1, GPS Altitude1, GPS Latitude2, GPS Longtitude, GPS Altitude2, Uydu Statusu, Pitch, Roll, Yaw, Donus Sayisi, Video Aktarim Bilgisi
464474,35,1:10:51,90458,90191,-0.035170,0.000000,0.035170,0.062428,25.379999,15.349895,33.985096,38.350018,959.799988,33.985001,38.350037,0.000000,Bekleme,-0.990023,-1.493973,-0.132028,0,hayir 
464474,1,1:10:52,90457,90191,0.045502,0.000000,-0.045502,-0.089636,25.389999,15.358737,33.985096,38.350021,959.700012,33.985001,38.350037,0.000000,Bekleme,-0.880059,-1.580834,-0.130917,0,hayir 
464474,2,1:10:53,90455,90189,0.045466,0.091736,0.046270,0.000040,25.389999,15.358737,33.985096,38.350021,959.700012,33.985001,38.350044,0.000000,Bekleme,-0.859969,-1.533513,-0.139920,0,hayir 
464474,3,1:10:55,90458,90187,0.083583,0.000000,-0.083583,-0.042352,25.400000,15.354316,33.985092,38.350021,959.500000,33.985001,38.350044,0.000000,Bekleme,-0.957196,-2.202074,-0.125823,0,hayir 
464474,4,1:10:56,90457,90189,0.045471,-0.365784,-0.411255,0.042346,25.410000,15.358737,33.985092,38.350021,959.500000,33.980000,38.350044,0.000000,Bekleme,-0.868943,-1.633065,-0.135956,0,hayir 
464474,5,1:10:57,90454,90189,0.098785,-0.365784,-0.464569,-0.059238,25.420000,15.354316,33.985088,38.350021,959.500000,33.980000,38.350044,0.000000,Bekleme,-0.867318,-1.579467,-0.141862,0,hayir 
464474,6,1:10:58,90456,90192,0.174815,0.091736,-0.083079,-0.084477,25.430000,15.358737,33.985088,38.350021,959.500000,33.985001,38.350044,0.000000,Bekleme,-0.966503,-1.507546,-0.186004,0,hayir 
464474,7,1:10:59,90460,90188,0.189472,0.000000,-0.189472,-0.007773,25.450001,15.358737,33.985092,38.350021,959.700012,33.985001,38.350044,0.000000,Bekleme,-1.849127,-0.332235,8.147959,0,hayir 
464474,8,1:11:0,90455,90190,0.281372,0.000000,-0.281372,-0.102111,25.430000,15.296843,33.985092,38.350021,959.700012,33.985001,38.350044,0.000000,Bekleme,-0.916012,1.902401,23.355103,0,hayir 
464474,9,1:11:1,90457,90189,0.258499,0.000000,-0.258499,0.025414,25.440001,15.358737,33.985092,38.350021,960.200012,33.985001,38.350044,0.000000,Bekleme,3.418282,1.775450,26.895235,0,hayir 
464474,10,1:11:2,90452,90188,0.243200,0.000000,-0.243200,0.016999,25.420000,15.349895,33.985092,38.350021,960.200012,33.985001,38.350044,0.000000,Bekleme,6.753563,-7.009682,38.552731,0,hayir 
464474,11,1:11:3,90456,90193,0.326940,-0.365784,-0.692724,-0.093045,25.370001,15.358737,33.985111,38.349998,962.299988,33.980000,38.350044,0.000000,Bekleme,6.916945,2.373680,54.334690,0,hayir 
464474,12,1:11:4,90451,90184,0.266169,0.182922,-0.083247,0.067523,25.330000,15.358737,33.985111,38.349998,962.299988,33.985001,38.350044,0.000000,Bekleme,9.671015,3.516556,62.584553,0,hayir 
464474,13,1:11:5,90453,90189,0.334569,0.000000,-0.334569,-0.076000,25.309999,15.354316,33.985115,38.349995,960.400024,33.985001,38.350044,0.000000,Bekleme,6.991562,3.964096,57.761696,0,hayir 
464474,14,1:11:6,90454,90188,0.252568,-0.182861,-0.435429,0.085882,25.280001,15.354316,33.985115,38.349995,960.400024,33.980000,38.350044,0.000000,Bekleme,6.237596,1.893586,59.780800,0,hayir 
464474,15,1:11:7,90453,90190,0.281372,-0.182861,-0.464233,-0.032004,25.260000,15.354316,33.985126,38.349979,959.599976,33.980000,38.350044,0.000000,Bekleme,3.709282,2.036378,55.293133,0,hayir 
464474,16,1:11:8,90459,90191,0.349762,-0.549194,-0.898956,-0.075989,25.240000,15.358737,33.985126,38.349979,959.599976,33.980000,38.350048,0.000000,Bekleme,2.212533,2.685679,39.726189,0,hayir 
464474,17,1:11:9,90455,90193,0.425827,-0.182861,-0.608688,-0.084517,25.180000,15.354316,33.985149,38.349964,959.500000,33.980000,38.350048,0.000000,Bekleme,7.188855,3.492100,51.813259,0,hayir 
464474,18,1:11:10,90454,90186,0.441050,-0.182861,-0.623911,-0.016915,25.209999,15.358737,33.985149,38.349964,959.500000,33.980000,38.350052,0.000000,Bekleme,9.252153,10.391878,20.077822,0,hayir 
464474,19,1:11:11,90451,90191,0.243291,-0.182861,-0.426152,0.219732,25.219999,15.288000,33.985161,38.349949,959.299988,33.980000,38.350052,0.000000,Bekleme,8.227092,9.012135,-17.158197,0,hayir 
464474,20,1:11:12,90452,90190,0.380137,-0.182861,-0.562998,-0.152051,25.219999,15.349895,33.985161,38.349949,959.299988,33.980000,38.350052,0.000000,Bekleme,3.414268,8.336919,-31.496706,0,hayir 
464474,21,1:11:13,90454,90189,0.336858,-0.182861,-0.519719,0.046929,25.240000,15.354316,33.985168,38.349937,959.099976,33.980000,38.350052,0.000000,Bekleme,4.053135,10.774885,-34.074047,0,hayir 
464474,22,1:11:15,90451,90187,0.349767,0.091736,-0.258031,-0.014344,25.240000,15.349895,33.985168,38.349937,959.099976,33.985001,38.350052,0.000000,Bekleme,9.145894,11.808146,-31.968828,0,hayir 
464474,23,1:11:16,90452,90191,0.311686,0.000000,-0.311686,0.042312,25.260000,15.354316,33.985180,38.349922,959.000000,33.985001,38.350052,0.000000,Bekleme,9.212388,11.717269,-31.405811,0,hayir 
464474,24,1:11:17,90456,90193,0.228134,0.000000,-0.228134,0.092836,25.250000,15.354316,33.985180,38.349922,959.000000,33.985001,38.350052,0.000000,Bekleme,11.715639,11.004478,-31.605148,0,hayir 
464474,25,1:11:18,90456,90193,0.167277,-0.274597,-0.441874,0.067619,25.250000,15.354316,33.985188,38.349915,958.799988,33.980000,38.350052,0.000000,Bekleme,8.607764,6.620624,-34.807583,0,hayir 
464474,26,1:11:19,90456,90187,0.197683,-0.182861,-0.380544,-0.033784,25.250000,15.292421,33.985188,38.349915,958.799988,33.980000,38.350052,0.000000,Bekleme,13.110668,11.710106,-33.365852,0,hayir 
464474,27,1:11:20,90457,90193,0.228139,-0.182861,-0.411000,-0.033841,25.260000,15.349895,33.985195,38.349907,958.400024,33.980000,38.350052,0.000000,Bekleme,8.252028,9.003023,-32.086529,0,hayir 
464474,28,1:11:21,90451,90188,0.308866,-0.182861,-0.491727,-0.249722,25.240000,15.354316,33.985195,38.349907,958.400024,33.980000,38.350052,0.000000,Bekleme,8.805449,7.224101,-33.409554,0,hayir 
464474,29,1:11:22,90453,90191,0.228088,-0.457458,-0.685546,0.089753,25.240000,15.349895,33.985195,38.349907,958.000000,33.980000,38.350052,0.000000,Bekleme,12.324638,9.895273,-28.624218,0,hayir 
464474,30,1:11:23,90457,90189,0.288910,-0.274597,-0.563507,-0.067579,25.260000,15.354316,33.985195,38.349907,958.000000,33.980000,38.350056,0.000000,Bekleme,11.183272,8.674497,-21.616674,0,hayir 
464474,31,1:11:24,90454,90188,0.273702,-0.091736,-0.365438,0.016898,25.219999,15.345473,33.985207,38.349899,957.900024,33.980000,38.350056,0.000000,Bekleme,7.788733,11.505377,-19.350737,0,hayir 
464474,32,1:11:25,90452,90189,0.281281,-0.365784,-0.647065,-0.008421,25.219999,15.354316,33.985207,38.349899,957.900024,33.980000,38.350056,0.000000,Bekleme,9.832070,10.745770,-25.599794,0,hayir 
464474,33,1:11:26,90455,90187,0.311788,-0.274597,-0.586385,-0.033897,25.209999,15.349895,33.985214,38.349888,957.900024,33.980000,38.350056,0.000000,Bekleme,15.724681,14.778471,-29.839670,0,hayir 
464474,34,1:11:27,90452,90191,0.334569,-0.091736,-0.426305,-0.025313,25.219999,15.349895,33.985214,38.349888,957.900024,33.980000,38.350056,0.000000,Bekleme,13.999915,10.714188,-29.239187,0,hayir 
464474,35,1:11:28,90453,90192,0.273719,-0.091736,-0.365455,0.031274,25.219999,15.354316,33.985222,38.349873,957.700012,33.980000,38.350056,0.000000,Bekleme,14.771335,14.519245,-30.599184,0,hayir 
464474,36,1:11:29,90454,90191,0.159607,0.000000,-0.159607,0.126791,25.190001,15.349895,33.985222,38.349873,957.700012,33.985001,38.350060,0.000000,Bekleme,13.653817,15.385134,-31.108673,0,hayir 
464474,37,1:11:30,90454,90186,0.091125,-0.274597,-0.365722,0.076090,25.190001,15.349895,33.985229,38.349865,957.700012,33.980000,38.350060,0.000000,Bekleme,8.312017,8.132268,-33.073494,0,hayir 
464474,38,1:11:31,90449,90190,0.228043,-0.182861,-0.410904,-0.152130,25.209999,15.345473,33.985229,38.349865,957.700012,33.980000,38.350063,0.000000,Bekleme,7.895643,8.628247,-32.146690,0,hayir 
464474,39,1:11:32,90460,90189,0.220515,-0.091736,-0.312251,0.008364,25.180000,15.345473,33.985233,38.349861,957.799988,33.980000,38.350063,0.000000,Bekleme,8.362292,7.271235,-31.123789,0,hayir 
464474,40,1:11:33,90456,90190,0.395386,-0.091736,-0.487122,-0.194301,25.200001,15.345473,33.985233,38.349861,958.000000,33.980000,38.350063,0.000000,Bekleme,11.640505,7.777244,-30.927586,0,hayir 
464474,41,1:11:35,90451,90188,0.250829,-0.182861,-0.433690,0.160619,25.170000,15.292421,33.985233,38.349861,958.000000,33.980000,38.350063,0.000000,Bekleme,10.093775,7.806170,-30.628832,0,hayir 
464474,42,1:11:36,90454,90190,0.372047,-0.549194,-0.921241,-0.218495,25.160000,15.345473,33.985218,38.349880,958.500000,33.980000,38.350075,0.000000,Bekleme,5.105063,10.456375,-33.523853,0,hayir 
464474,43,1:11:37,90450,90193,0.380132,-0.549194,-0.929326,-0.008984,25.160000,15.345473,33.985214,38.349895,958.500000,33.980000,38.350075,0.000000,Bekleme,-0.628343,10.370864,-37.322777,0,hayir 
464474,44,1:11:38,90452,90189,0.456289,-0.274597,-0.730886,-0.084618,25.160000,15.349895,33.985207,38.349899,958.400024,33.980000,38.350075,0.000000,Bekleme,-0.275416,5.702886,-35.782955,0,hayir 
464474,45,1:11:39,90454,90192,0.410680,0.365784,-0.044896,0.050676,25.150000,15.349895,33.985195,38.349907,958.299988,33.985001,38.350075,0.000000,Bekleme,1.763185,4.783729,-35.966316,0,hayir 
464474,46,1:11:40,90450,90190,0.570307,-0.182861,-0.753168,-0.177364,25.129999,15.345473,33.985191,38.349915,958.500000,33.980000,38.350071,0.000000,Bekleme,0.052079,8.674950,-39.779144,0,hayir 
464474,47,1:11:41,90452,90189,0.524602,-0.182861,-0.707463,0.050784,25.110001,15.349895,33.985184,38.349918,958.599976,33.980000,38.350071,0.000000,Bekleme,0.535306,7.769915,-38.219837,0,hayir 
464474,48,1:11:42,90461,90190,0.410634,-0.365784,-0.776418,0.126631,25.090000,15.345473,33.985176,38.349926,958.799988,33.980000,38.350071,0.000000,Bekleme,-0.097677,7.440885,-38.151588,0,hayir 
464474,49,1:11:43,90452,90189,-0.014137,0.182922,0.197059,0.288649,25.070000,15.345473,33.985168,38.349934,958.799988,33.985001,38.350071,0.000000,Bekleme,3.084478,6.170851,-35.129387,0,hayir 
464474,50,1:11:44,90455,90191,-0.205348,0.091736,0.297084,0.212457,25.049999,15.345473,33.985165,38.349941,958.799988,33.985001,38.350071,0.000000,Bekleme,2.824055,10.311350,-36.341164,0,hayir 
464474,51,1:11:45,90464,90192,-0.273921,-0.365784,-0.091863,0.076192,25.000000,15.345473,33.985157,38.349953,958.799988,33.980000,38.350071,0.000000,Bekleme,3.059346,8.282151,-35.271713,0,hayir 
464474,52,1:11:46,90462,90184,-0.456421,0.000000,0.456421,0.202778,24.980000,15.345473,33.985157,38.349953,958.799988,33.985001,38.350063,0.000000,Bekleme,4.739739,5.430429,-35.215870,0,hayir 
464474,53,1:11:47,90465,90190,-0.281464,-0.182861,0.098603,-0.194397,24.900000,15.345473,33.985142,38.349972,958.900024,33.980000,38.350063,0.000000,Bekleme,8.432532,8.363401,-35.627594,0,hayir 
464474,54,1:11:48,90460,90190,-0.387980,-0.182861,0.205119,0.118352,24.860001,15.345473,33.985142,38.349972,958.900024,33.980000,38.350063,0.000000,Bekleme,8.459157,9.306910,-36.406761,0,hayir 
464474,55,1:11:49,90460,90191,-0.327164,0.091736,0.418900,-0.067574,24.820000,15.341053,33.985126,38.349991,959.000000,33.985001,38.350063,0.000000,Bekleme,6.065983,10.497596,-34.739159,0,hayir 
464474,56,1:11:50,90456,90187,-0.273837,-0.091736,0.182101,-0.062480,24.780001,15.341053,33.985126,38.349991,959.000000,33.980000,38.350063,0.000000,Bekleme,4.156654,9.429132,-34.031361,0,hayir 
464474,57,1:11:51,90461,90186,-0.266256,-0.182861,0.083395,-0.008423,24.770000,15.341053,33.985111,38.350010,959.000000,33.980000,38.350063,0.000000,Bekleme,5.230424,8.286213,-30.126856,0,hayir 
464474,58,1:11:52,90459,90192,-0.311869,-0.365784,-0.053915,0.050682,24.770000,15.341053,33.985107,38.350021,959.000000,33.980000,38.350060,0.000000,Bekleme,8.023305,8.584997,-21.329443,0,hayir 
464474,59,1:11:53,90463,90188,-0.235855,-0.091736,0.144119,-0.084460,24.799999,15.345473,33.985100,38.350029,959.000000,33.980000,38.350060,0.000000,Bekleme,9.013706,12.075920,-16.220711,0,hayir 
464474,60,1:11:55,90461,90190,-0.258586,0.274597,0.533183,0.025256,24.799999,15.345473,33.985096,38.350033,959.099976,33.985001,38.350060,0.000000,Bekleme,12.024365,14.165406,-24.211107,0,hayir 
464474,61,1:11:56,90469,90188,-0.175018,0.000000,0.175018,-0.092853,24.799999,15.345473,33.985092,38.350037,959.299988,33.985001,38.350060,0.000000,Bekleme,15.083593,10.383593,-21.317442,0,hayir 
464474,62,1:11:57,90461,90186,-0.289083,0.182922,0.472005,0.126738,24.820000,15.345473,33.985092,38.350037,959.299988,33.985001,38.350056,0.000000,Bekleme,5.129659,2.502186,-4.899607,0,hayir 
464474,63,1:11:58,90459,90190,-0.238779,0.182922,0.421701,-0.093613,24.820000,15.345473,33.985092,38.350033,959.700012,33.985001,38.350056,0.000000,Bekleme,-3.418760,-0.013031,-9.985712,0,hayir 
464474,64,1:11:59,90464,90189,-0.372818,0.000000,0.372818,0.148932,24.850000,15.341053,33.985092,38.350033,959.700012,33.985001,38.350056,0.000000,Bekleme,-1.498049,-0.851234,-9.876143,0,hayir 
464474,65,1:12:0,90464,90188,-0.311956,-0.640381,-0.328425,-0.067625,24.850000,15.336632,33.985096,38.350029,960.000000,33.980000,38.350056,0.000000,Bekleme,-1.488940,-0.763348,-9.873079,0,hayir 
464474,66,1:12:1,90463,90190,-0.395508,0.457520,0.853028,0.092836,24.860001,15.345473,33.985096,38.350029,960.000000,33.985001,38.350063,0.000000,Bekleme,-1.318128,-0.977041,-9.858409,0,hayir 
464474,67,1:12:2,90458,90188,-0.289083,0.182922,0.472005,-0.118250,24.879999,15.341053,33.985096,38.350029,960.299988,33.985001,38.350063,0.000000,Bekleme,-1.412799,-1.036209,-9.857016,0,hayir 
464474,68,1:12:3,90461,90188,-0.342367,0.274597,0.616964,0.059204,24.860001,15.336632,33.985092,38.350033,960.400024,33.985001,38.350063,0.000000,Bekleme,-1.326612,-0.980574,-9.868370,0,hayir 
464474,69,1:12:4,90458,90188,-0.425969,0.091736,0.517705,0.092892,24.860001,15.341053,33.985088,38.350033,960.299988,33.985001,38.350063,0.000000,Bekleme,-1.440689,-1.011649,-9.870491,0,hayir 
464474,70,1:12:5,90459,90185,-0.259855,0.457520,0.717375,-0.015598,24.879999,15.341053,33.985088,38.350033,960.400024,33.985001,38.350060,0.000000,Bekleme,-1.377807,-0.992849,-9.883052,0,hayir 
